Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumCatalogPurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Year,Tenure,Customer_Active_Days,Total_Spent,Total_Purchases,Web_Ratio,Store_Ratio,Deal_Ratio,Living_Situation,Education_Level,Total_Children,Is_Parent,Age,Website_Activity,Cluster,Total_PromoAccepted
4,48799.0,0,1,9,174,18,81,28,6,24,2,3,0,0,0,0,0,0,0,2013,236,4291,331,15,0.2,0.4666666666666667,0.2,0,1,1,1,62,6,0,0
4,52157.0,0,1,48,189,2,29,3,2,40,2,4,0,0,0,0,0,0,0,2014,22,4077,265,12,0.25,0.4166666666666667,0.16666666666666666,1,1,1,1,75,7,0,0
2,66565.0,0,1,80,747,10,161,65,40,42,2,8,0,0,0,0,0,0,0,2012,571,4626,1065,19,0.21052631578947367,0.47368421052631576,0.21052631578947367,0,0,1,1,63,12,3,0
3,29298.0,1,1,60,6,0,2,2,0,1,0,5,0,0,0,0,0,0,0,2013,295,4350,11,4,0.25,0.5,0.25,1,1,2,1,74,6,0,0
2,47691.0,0,1,43,14,0,3,0,0,4,0,6,0,0,0,0,0,0,0,2013,359,4414,21,4,0.25,0.5,0.25,0,0,1,1,46,7,0,0
2,38200.0,1,1,19,12,0,4,0,0,1,0,7,0,0,0,0,0,0,0,2012,569,4624,17,4,0.25,0.5,0.25,1,0,2,1,55,8,2,0
2,44989.0,0,1,26,98,0,106,49,10,106,1,6,0,0,0,0,0,0,0,2012,655,4710,369,16,0.3125,0.3125,0.3125,1,0,1,1,51,11,2,0
4,38443.0,1,1,58,32,0,5,0,0,1,0,7,0,0,0,0,0,0,0,2014,153,4208,38,6,0.16666666666666666,0.5,0.3333333333333333,1,1,2,1,57,8,0,0
0,38593.0,1,0,42,51,12,49,17,24,24,1,8,0,0,0,0,0,0,0,2013,289,4344,177,11,0.36363636363636365,0.2727272727272727,0.2727272727272727,0,2,1,1,47,12,2,0
4,64413.0,0,1,27,200,5,44,0,10,20,1,5,0,0,0,0,0,0,0,2013,332,4387,279,12,0.4166666666666667,0.4166666666666667,0.08333333333333333,1,1,1,1,55,10,0,0
3,36959.0,1,0,56,25,6,25,6,0,0,0,8,0,0,0,0,0,0,0,2013,270,4325,62,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,1,1,1,44,10,2,0
4,61996.0,0,1,27,1050,12,144,0,0,24,4,5,0,1,0,1,1,0,1,2013,514,4569,1230,21,0.2857142857142857,0.38095238095238093,0.14285714285714285,1,1,1,1,48,11,3,3
2,51287.0,1,1,10,117,0,22,13,0,30,1,7,0,0,0,0,0,0,0,2014,89,4144,182,11,0.36363636363636365,0.2727272727272727,0.2727272727272727,1,0,2,1,57,11,0,0
2,13260.0,1,1,48,9,4,17,10,2,7,0,8,0,0,0,0,0,0,0,2013,310,4365,49,10,0.3,0.3,0.4,1,0,2,1,55,11,2,0
4,47472.0,1,1,39,56,0,11,0,0,8,0,5,0,0,0,0,0,0,0,2013,286,4341,75,8,0.25,0.5,0.25,1,1,2,1,59,7,0,0
3,54603.0,1,1,85,145,13,46,17,2,4,2,7,0,0,0,0,0,0,0,2013,355,4410,227,16,0.25,0.25,0.375,1,1,2,1,69,11,2,0
4,45207.0,1,1,64,203,0,10,0,0,2,1,6,0,1,0,0,0,0,0,2012,596,4651,215,15,0.2,0.4,0.3333333333333333,1,1,2,1,51,9,2,1
2,40689.0,0,1,69,270,3,27,39,6,99,1,8,0,0,0,0,0,0,0,2013,468,4523,444,20,0.35,0.25,0.35,1,0,1,1,74,15,3,0
0,47821.0,1,1,54,9,0,16,6,6,10,0,8,0,0,0,0,0,0,0,2013,252,4307,47,5,0.2,0.6,0.2,1,2,2,1,58,9,0,0
3,27450.0,0,0,57,37,12,23,8,11,52,1,7,0,0,0,0,0,0,0,2013,440,4495,143,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,1,1,0,0,74,9,2,0
2,39453.0,1,0,64,46,0,7,0,0,2,0,6,0,0,0,0,0,0,0,2014,87,4142,55,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,0,1,1,42,8,0,0
0,26850.0,1,1,10,31,1,13,7,2,9,1,4,0,0,0,0,0,0,0,2014,72,4127,63,11,0.18181818181818182,0.36363636363636365,0.36363636363636365,1,2,2,1,54,6,0,0
2,79800.0,0,0,65,1060,21,530,32,0,224,11,3,1,0,1,1,0,0,1,2012,644,4699,1867,22,0.22727272727272727,0.22727272727272727,0.045454545454545456,0,0,0,0,70,8,1,3
3,61794.0,0,1,74,264,47,188,54,47,11,4,2,0,0,0,0,0,0,0,2013,288,4343,611,20,0.2,0.5,0.1,1,1,1,1,64,6,3,0
2,53863.0,0,1,4,399,4,30,6,4,30,1,7,0,1,0,0,0,0,0,2014,43,4098,473,18,0.3888888888888889,0.3888888888888889,0.16666666666666666,1,0,1,1,70,14,0,1
2,24221.0,0,0,94,8,9,9,2,5,22,1,4,0,0,0,0,0,0,0,2013,313,4368,55,6,0.16666666666666666,0.5,0.16666666666666666,1,0,0,0,66,5,0,0
4,39684.0,1,0,41,19,0,35,6,4,17,1,7,0,0,0,0,0,1,1,2012,625,4680,81,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0,1,1,1,41,9,2,0
3,92163.0,0,0,25,817,183,797,106,163,20,11,2,0,0,1,1,0,0,1,2012,564,4619,2086,21,0.23809523809523808,0.23809523809523808,0.0,1,1,0,0,50,7,1,2
3,69882.0,0,0,94,292,127,635,132,127,165,7,1,0,0,0,0,0,0,0,2013,231,4286,1478,20,0.15,0.45,0.05,0,1,0,0,60,4,1,0
2,33178.0,1,0,9,12,6,2,11,2,16,0,4,0,0,0,0,0,0,0,2014,150,4205,49,5,0.2,0.6,0.2,1,0,1,1,48,5,0,0
4,59973.0,0,0,47,130,30,168,20,34,0,4,1,0,0,0,0,0,0,0,2013,291,4346,382,15,0.2,0.4666666666666667,0.06666666666666667,1,1,0,0,53,4,1,0
3,17459.0,1,0,12,6,4,16,3,10,30,1,7,0,0,0,0,0,0,1,2013,283,4338,69,9,0.3333333333333333,0.2222222222222222,0.3333333333333333,1,1,1,1,50,10,2,0
2,23910.0,1,0,80,16,12,18,7,1,13,0,7,0,0,0,0,0,0,0,2012,611,4666,67,6,0.3333333333333333,0.5,0.16666666666666666,0,0,1,1,56,9,2,0
3,42169.0,1,1,20,19,0,9,0,0,2,0,8,0,0,0,0,0,0,0,2013,253,4308,30,6,0.16666666666666666,0.5,0.3333333333333333,1,1,2,1,56,9,0,0
0,26224.0,1,0,39,4,7,15,13,9,15,1,6,0,0,0,0,0,0,0,2013,390,4445,63,9,0.2222222222222222,0.3333333333333333,0.3333333333333333,1,2,1,1,47,8,2,0
2,31089.0,1,0,57,31,3,31,2,8,4,0,8,0,0,0,0,0,0,0,2012,681,4736,79,10,0.3,0.4,0.3,1,0,1,1,44,11,2,0
2,30081.0,0,1,27,36,0,2,0,0,4,0,7,0,0,0,0,0,0,0,2013,493,4548,42,5,0.2,0.6,0.2,0,0,1,1,64,8,2,0
2,62807.0,0,1,83,526,28,135,10,21,99,3,5,0,0,0,0,0,0,0,2012,667,4722,819,23,0.21739130434782608,0.5217391304347826,0.13043478260869565,1,0,1,1,65,10,3,0
2,72906.0,0,0,79,400,32,519,71,75,54,4,1,0,0,0,0,0,0,0,2013,285,4340,1151,17,0.17647058823529413,0.5294117647058824,0.058823529411764705,0,0,0,0,70,4,1,0
4,61467.0,0,2,69,410,16,114,0,5,49,2,5,0,0,0,0,0,0,0,2012,567,4622,594,20,0.25,0.5,0.15,1,1,2,1,77,10,3,0
3,49618.0,1,1,77,80,3,26,4,2,14,1,7,0,0,0,0,0,0,0,2013,519,4574,129,11,0.2727272727272727,0.2727272727272727,0.36363636363636365,1,1,2,1,59,10,2,0
3,21888.0,1,0,15,88,10,46,2,3,64,1,10,0,0,0,0,0,0,1,2012,547,4602,213,12,0.4166666666666667,0.16666666666666666,0.3333333333333333,0,1,1,1,39,15,2,0
2,42429.0,0,1,99,55,0,6,2,0,4,1,5,0,0,0,0,0,0,0,2014,138,4193,67,7,0.14285714285714285,0.42857142857142855,0.2857142857142857,0,0,1,1,52,6,0,0
2,26150.0,2,1,61,5,1,13,3,5,1,0,7,0,0,0,0,0,0,0,2013,475,4530,28,5,0.2,0.6,0.2,0,0,3,1,69,8,2,0
1,30801.0,0,1,23,8,4,5,15,2,11,0,7,0,0,0,0,0,0,0,2012,611,4666,45,6,0.16666666666666666,0.5,0.3333333333333333,1,2,1,1,50,8,2,0
2,81168.0,0,0,84,410,0,592,147,22,22,4,3,0,0,0,1,0,0,0,2014,53,4108,1193,18,0.3333333333333333,0.3888888888888889,0.05555555555555555,1,0,0,0,60,9,1,1
3,26877.0,0,0,74,101,13,76,20,18,40,1,6,0,0,0,0,0,0,0,2013,314,4369,268,12,0.25,0.5,0.16666666666666666,0,1,0,0,56,9,2,0
3,45006.0,0,0,90,162,25,53,16,0,10,1,3,0,0,0,0,0,0,0,2013,346,4401,266,12,0.25,0.5833333333333334,0.08333333333333333,0,1,0,0,81,6,0,0
1,18978.0,1,0,41,2,8,1,4,7,15,0,8,0,0,0,0,0,0,0,2012,565,4620,37,5,0.2,0.6,0.2,1,2,1,1,52,9,2,0
2,22574.0,2,1,28,25,0,8,2,0,2,0,7,0,0,0,0,0,0,0,2013,244,4299,37,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,0,3,1,58,9,0,0
4,48240.0,0,0,73,389,91,248,64,49,41,3,5,0,0,0,0,0,0,1,2012,597,4652,882,25,0.24,0.52,0.12,0,1,0,0,56,11,1,0
2,45837.0,1,1,88,215,13,87,17,17,24,2,7,0,0,0,0,0,0,0,2013,338,4393,373,18,0.3333333333333333,0.2777777777777778,0.2777777777777778,1,0,2,1,51,13,2,0
3,35791.0,2,1,94,27,0,5,0,0,3,0,8,0,0,0,0,0,0,0,2013,419,4474,35,6,0.16666666666666666,0.5,0.3333333333333333,0,1,3,1,60,9,2,0
2,54162.0,1,1,31,5,6,10,6,5,10,0,4,0,0,0,0,0,0,0,2013,468,4523,42,5,0.2,0.6,0.2,0,0,2,1,47,5,2,0
3,30522.0,0,1,6,179,8,83,19,11,26,2,2,0,0,0,0,0,0,0,2012,681,4736,326,17,0.058823529411764705,0.5294117647058824,0.29411764705882354,1,1,1,1,65,3,2,0
4,54456.0,0,1,23,352,0,27,10,0,15,1,6,0,0,0,0,0,0,0,2013,353,4408,404,17,0.35294117647058826,0.4117647058823529,0.17647058823529413,1,1,1,1,64,12,3,0
2,31632.0,0,0,92,17,8,12,11,15,32,1,7,0,0,0,0,0,0,0,2013,350,4405,95,6,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,0,0,0,54,9,2,0
2,72298.0,0,0,52,625,35,169,58,17,35,3,1,0,1,1,0,0,0,0,2014,111,4166,939,14,0.2857142857142857,0.42857142857142855,0.07142857142857142,0,0,0,0,76,5,1,2
0,36975.0,1,0,50,10,6,11,0,4,2,0,7,0,0,0,0,0,0,0,2013,183,4238,33,5,0.2,0.6,0.2,0,2,1,1,47,8,0,0
0,72635.0,0,0,54,390,22,323,104,35,107,8,3,0,0,0,1,0,0,0,2013,391,4446,981,21,0.2857142857142857,0.2857142857142857,0.047619047619047616,1,2,0,0,70,9,1,1
2,13624.0,1,0,93,10,2,15,2,1,6,0,6,0,0,0,0,0,0,0,2013,525,4580,36,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,0,1,1,49,8,2,0
2,84196.0,0,1,56,215,63,507,231,31,190,4,3,0,0,0,0,0,0,0,2013,391,4446,1237,20,0.4,0.35,0.05,0,0,1,1,50,11,1,0
2,70971.0,0,1,28,1001,17,572,93,125,17,11,7,0,0,0,0,0,0,1,2012,646,4701,1825,34,0.3235294117647059,0.14705882352941177,0.20588235294117646,1,0,1,1,65,18,3,0
4,34487.0,1,1,94,19,18,33,24,1,8,0,9,0,0,0,0,0,0,0,2012,661,4716,103,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,2,1,48,12,2,0
2,28769.0,1,0,76,41,5,129,10,3,3,1,9,0,0,0,0,0,0,0,2012,558,4613,191,12,0.3333333333333333,0.3333333333333333,0.25,0,0,1,1,48,13,2,0
4,69084.0,1,0,43,1181,107,199,39,30,30,3,8,0,0,0,0,0,0,0,2013,222,4277,1586,25,0.28,0.52,0.08,1,1,1,1,55,15,3,0
4,65488.0,0,0,46,603,45,207,36,18,54,4,1,0,0,0,0,0,0,0,2014,16,4071,963,14,0.21428571428571427,0.42857142857142855,0.07142857142857142,1,1,0,0,67,4,1,0
0,62466.0,0,1,13,129,129,259,168,121,83,3,4,0,0,0,0,0,0,0,2014,165,4220,889,26,0.23076923076923078,0.46153846153846156,0.19230769230769232,1,2,1,1,55,10,1,0
0,32218.0,0,0,27,10,24,15,13,1,30,1,7,1,0,0,0,0,0,1,2014,134,4189,93,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,0,2,0,0,65,9,0,1
2,83917.0,0,0,12,514,22,732,42,198,79,7,3,0,0,0,0,0,0,1,2013,437,4492,1587,21,0.2857142857142857,0.3333333333333333,0.047619047619047616,0,0,0,0,52,9,1,0
2,46102.0,2,1,3,14,0,1,0,0,1,0,7,0,0,0,0,0,0,0,2014,111,4166,16,4,0.25,0.5,0.25,0,0,3,1,63,8,0,0
2,84574.0,0,0,72,387,20,713,38,54,163,11,5,0,0,0,0,0,0,0,2013,390,4445,1375,32,0.28125,0.34375,0.03125,0,0,0,0,73,14,1,0
2,56181.0,0,1,6,121,103,69,8,44,48,2,4,0,0,0,0,0,0,0,2013,537,4592,393,14,0.2857142857142857,0.5,0.07142857142857142,1,0,1,1,63,8,3,0
3,63120.0,0,1,53,965,69,279,54,41,69,4,7,0,0,0,0,0,0,1,2012,639,4694,1477,26,0.3076923076923077,0.34615384615384615,0.19230769230769232,0,1,1,1,75,15,3,0
2,73691.0,0,1,58,707,21,250,85,43,73,2,2,1,0,0,0,0,0,0,2013,235,4290,1179,18,0.3333333333333333,0.4444444444444444,0.1111111111111111,1,0,1,1,54,8,3,1
2,63381.0,0,1,78,571,50,142,33,50,159,5,2,0,0,0,0,0,0,0,2012,632,4687,1005,26,0.15384615384615385,0.5,0.15384615384615385,1,0,1,1,65,6,3,0
4,76140.0,0,0,57,586,66,653,17,0,26,9,2,0,0,0,0,0,0,0,2014,47,4102,1348,21,0.23809523809523808,0.2857142857142857,0.047619047619047616,1,1,0,0,77,7,1,0
4,62859.0,0,1,37,1063,89,102,16,12,25,4,6,0,0,0,0,0,0,0,2012,546,4601,1307,23,0.391304347826087,0.2608695652173913,0.17391304347826086,0,1,1,1,66,15,3,0
2,45906.0,0,1,20,305,3,27,4,3,144,4,5,1,0,0,0,0,0,0,2013,418,4473,486,15,0.3333333333333333,0.26666666666666666,0.13333333333333333,0,0,1,1,61,10,3,1
3,77632.0,0,0,73,1200,105,758,0,42,147,2,2,0,1,1,0,0,0,1,2013,476,4531,2252,13,0.3076923076923077,0.46153846153846156,0.07692307692307693,1,1,0,0,78,6,1,2
4,46463.0,1,1,56,163,2,40,8,11,11,1,6,0,0,0,0,0,0,0,2013,315,4370,235,17,0.17647058823529413,0.35294117647058826,0.4117647058823529,1,1,2,1,54,9,0,0
2,105471.0,0,0,36,1009,181,104,202,21,207,8,3,0,0,1,1,0,0,1,2013,524,4579,1724,30,0.3,0.43333333333333335,0.0,1,0,0,0,55,12,1,2
3,55282.0,1,0,9,125,6,73,8,4,19,1,4,0,0,0,0,0,0,0,2013,198,4253,235,11,0.2727272727272727,0.5454545454545454,0.09090909090909091,0,1,1,1,55,7,0,0
3,78710.0,0,1,42,721,0,152,119,50,50,6,4,0,0,0,0,0,0,0,2014,37,4092,1092,28,0.25,0.42857142857142855,0.10714285714285714,1,1,1,1,48,11,3,0
2,66886.0,0,1,28,315,4,62,41,31,146,1,5,0,0,0,0,0,0,0,2013,286,4341,599,17,0.4117647058823529,0.4117647058823529,0.11764705882352941,1,0,1,1,67,12,3,0
3,98777.0,0,0,23,1000,19,711,125,115,38,6,1,0,1,0,0,0,0,0,2014,132,4187,2008,19,0.21052631578947367,0.47368421052631576,0.0,0,1,0,0,65,5,1,1
2,29103.0,1,0,38,16,0,17,6,3,6,0,9,0,0,0,0,0,0,0,2012,671,4726,48,6,0.16666666666666666,0.5,0.3333333333333333,1,0,1,1,40,10,2,0
2,67445.0,0,1,63,757,80,217,29,80,11,6,6,0,0,0,0,0,0,0,2012,686,4741,1174,32,0.28125,0.375,0.15625,1,0,1,1,51,15,3,0
4,50616.0,0,1,71,30,2,25,0,1,9,1,2,0,0,0,0,0,0,0,2014,77,4132,67,7,0.14285714285714285,0.5714285714285714,0.14285714285714285,1,1,1,1,75,3,0,0
2,49431.0,0,1,9,219,3,100,26,0,17,1,8,0,0,0,0,0,0,0,2012,695,4750,365,15,0.4666666666666667,0.3333333333333333,0.13333333333333333,0,0,1,1,70,15,3,0
2,61278.0,0,1,87,111,3,28,2,6,15,1,6,0,0,0,0,0,0,0,2014,176,4231,165,10,0.3,0.4,0.2,1,0,1,1,72,9,0,0
0,26490.0,0,0,92,45,47,52,21,20,25,1,6,0,0,0,0,0,0,0,2012,645,4700,210,11,0.2727272727272727,0.45454545454545453,0.18181818181818182,1,2,0,0,67,9,2,0
4,73059.0,0,1,36,410,112,420,0,82,71,3,4,0,0,0,0,0,0,0,2013,302,4357,1095,26,0.34615384615384615,0.5,0.038461538461538464,1,1,1,1,78,13,3,0
4,46734.0,1,2,86,100,1,39,6,1,76,2,6,1,0,0,0,0,0,0,2013,251,4306,223,12,0.25,0.25,0.3333333333333333,0,1,3,1,59,9,0,1
2,56253.0,0,1,83,509,0,65,7,11,5,2,6,0,0,0,0,0,0,0,2012,569,4624,597,22,0.3181818181818182,0.4090909090909091,0.18181818181818182,1,0,1,1,62,13,3,0
2,19986.0,1,0,74,3,6,5,0,2,6,0,7,0,0,0,0,0,0,0,2013,227,4282,22,4,0.0,0.75,0.25,1,0,1,1,40,7,0,0
2,58330.0,0,1,87,445,53,213,104,98,151,4,4,0,0,0,0,0,0,0,2013,186,4241,1064,24,0.25,0.5416666666666666,0.041666666666666664,0,0,1,1,50,10,1,0
1,25965.0,0,0,29,2,2,11,41,7,11,0,8,0,0,0,0,0,0,0,2012,660,4715,74,6,0.3333333333333333,0.5,0.16666666666666666,1,2,0,0,45,10,2,0
3,14661.0,0,0,88,4,1,11,6,2,2,0,6,0,0,0,0,0,0,0,2013,544,4599,26,5,0.2,0.6,0.2,1,1,0,0,69,7,2,0
2,18690.0,0,0,77,6,1,7,23,4,19,1,8,0,0,0,0,0,0,0,2012,548,4603,60,5,0.2,0.4,0.2,1,0,0,0,66,9,2,0
4,45068.0,0,1,25,14,0,3,0,0,3,0,7,0,0,0,0,0,0,0,2013,409,4464,20,4,0.25,0.5,0.25,1,1,1,1,51,8,2,0
1,21063.0,1,0,34,1,10,11,19,3,15,0,6,0,0,0,0,0,0,0,2013,277,4332,59,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,2,1,1,38,8,2,0
4,29187.0,1,0,43,26,0,6,0,0,2,0,8,0,0,0,0,0,0,0,2013,416,4471,34,5,0.2,0.6,0.2,1,1,1,1,57,9,2,0
0,54690.0,1,1,76,111,16,37,7,9,18,1,3,0,0,0,0,0,0,0,2013,234,4289,198,12,0.25,0.4166666666666667,0.25,1,2,2,1,54,6,0,0
4,59304.0,0,1,81,418,61,428,80,51,10,8,5,0,0,0,0,0,0,0,2013,335,4390,1048,28,0.25,0.35714285714285715,0.10714285714285714,1,1,1,1,61,12,3,0
3,59247.0,0,2,87,327,9,122,19,14,83,2,6,0,0,0,0,0,0,0,2013,233,4288,574,21,0.23809523809523808,0.42857142857142855,0.23809523809523808,0,1,2,1,63,11,3,0
2,66731.0,0,1,33,371,159,194,58,106,141,3,3,0,0,0,0,0,0,0,2012,655,4710,1029,17,0.23529411764705882,0.35294117647058826,0.23529411764705882,0,0,1,1,55,7,3,0
2,77353.0,0,1,38,275,59,107,69,101,59,4,4,0,0,0,0,0,0,0,2013,195,4250,670,20,0.3,0.4,0.1,1,0,1,1,45,10,3,0
4,52614.0,0,1,63,789,0,142,12,9,38,4,8,0,0,0,0,0,0,0,2012,575,4630,990,16,0.125,0.5,0.125,0,1,1,1,50,10,3,0
2,26751.0,2,0,26,1,1,5,0,3,1,0,8,0,0,0,0,0,0,0,2014,38,4093,11,4,0.25,0.5,0.25,1,0,2,1,51,9,0,0
4,81300.0,0,1,17,1004,12,145,32,12,36,3,5,0,0,0,1,0,0,1,2012,607,4662,1241,21,0.47619047619047616,0.23809523809523808,0.14285714285714285,1,1,1,1,62,15,3,1
2,70337.0,0,0,75,187,81,149,25,43,91,2,1,0,0,0,0,0,0,0,2014,178,4233,576,17,0.11764705882352941,0.7058823529411765,0.058823529411764705,0,0,0,0,46,3,1,0
0,36145.0,1,0,13,56,4,76,17,1,18,1,9,1,0,0,0,0,0,1,2013,378,4433,172,12,0.3333333333333333,0.25,0.3333333333333333,1,2,1,1,40,13,2,1
4,65295.0,0,0,19,365,32,117,34,110,6,3,2,0,0,0,0,0,0,0,2013,188,4243,664,20,0.15,0.65,0.05,0,1,0,0,45,5,1,0
2,68118.0,0,1,51,595,23,123,10,23,154,9,6,0,0,0,0,0,0,0,2013,254,4309,928,23,0.34782608695652173,0.17391304347826086,0.08695652173913043,0,0,1,1,62,14,3,0
2,68743.0,0,0,81,1132,134,384,175,134,115,5,7,0,0,0,0,0,0,0,2012,668,4723,2074,30,0.36666666666666664,0.43333333333333335,0.03333333333333333,0,0,0,0,58,18,1,0
0,41039.0,0,0,32,34,11,137,179,61,45,1,8,0,0,0,0,0,0,0,2013,339,4394,467,15,0.5333333333333333,0.3333333333333333,0.06666666666666667,1,2,0,0,43,16,3,0
2,38946.0,0,1,84,116,6,82,6,6,41,1,5,0,0,0,0,0,0,0,2013,248,4303,257,12,0.25,0.5,0.16666666666666666,1,0,1,1,70,8,0,0
2,65777.0,0,0,87,565,32,435,28,32,54,8,1,0,0,0,0,0,0,0,2013,192,4247,1146,17,0.11764705882352941,0.35294117647058826,0.058823529411764705,1,0,0,0,58,3,1,0
4,66476.0,0,1,99,372,18,126,47,48,78,2,4,0,0,0,0,0,0,0,2013,479,4534,689,20,0.25,0.55,0.1,0,1,1,1,49,9,3,0
4,86857.0,0,0,96,899,102,838,133,102,40,6,2,0,0,0,0,0,0,1,2012,655,4710,2114,22,0.22727272727272727,0.45454545454545453,0.045454545454545456,0,1,0,0,53,7,1,0
4,77845.0,0,0,40,760,40,480,0,40,26,5,1,0,0,1,1,0,0,0,2014,44,4099,1346,21,0.14285714285714285,0.5714285714285714,0.047619047619047616,1,1,0,0,36,4,1,2
4,69476.0,0,0,3,260,86,559,63,9,67,6,2,0,0,0,0,0,0,0,2013,272,4327,1044,15,0.26666666666666666,0.26666666666666666,0.06666666666666667,1,1,0,0,56,6,1,0
4,50611.0,0,1,98,459,0,24,6,0,4,5,6,0,1,0,0,0,0,1,2012,633,4688,493,22,0.18181818181818182,0.3181818181818182,0.2727272727272727,0,1,1,1,65,10,3,1
2,61209.0,0,0,73,466,0,224,119,49,99,3,2,0,0,0,0,0,0,0,2013,308,4363,957,13,0.38461538461538464,0.3076923076923077,0.07692307692307693,0,0,0,0,55,7,1,0
3,42315.0,0,1,90,67,15,80,17,11,80,4,3,0,0,0,0,0,0,0,2013,352,4407,270,12,0.08333333333333333,0.3333333333333333,0.25,1,1,1,1,67,4,0,0
1,13084.0,0,0,29,2,0,7,3,7,10,0,6,0,0,0,0,0,0,0,2013,239,4294,29,5,0.2,0.6,0.2,1,2,0,0,73,7,0,0
3,47570.0,1,1,3,67,1,20,0,2,31,2,7,0,0,0,0,0,0,1,2013,396,4451,121,9,0.2222222222222222,0.2222222222222222,0.3333333333333333,0,1,2,1,76,9,2,0
3,61923.0,0,2,94,92,4,18,3,3,6,1,3,0,0,0,0,0,0,0,2013,338,4393,126,8,0.25,0.5,0.125,1,1,2,1,64,5,0,0
2,34824.0,0,0,65,4,2,11,2,0,4,0,6,0,0,0,0,0,0,0,2014,95,4150,23,4,0.25,0.5,0.25,0,0,0,0,30,7,0,0
4,26518.0,1,1,33,20,1,28,3,3,2,0,8,0,0,0,0,0,0,1,2013,447,4502,57,8,0.25,0.375,0.375,0,1,2,1,76,10,2,0
2,45938.0,0,0,46,273,11,178,62,83,29,4,6,0,0,0,0,0,0,0,2013,238,4293,636,20,0.4,0.3,0.1,0,0,0,0,64,14,3,0
2,78468.0,0,0,29,434,22,388,104,22,34,7,4,0,0,0,1,0,0,0,2014,81,4136,1004,28,0.35714285714285715,0.35714285714285715,0.03571428571428571,1,0,0,0,65,14,1,1
2,78901.0,0,1,99,321,11,309,33,26,34,3,4,0,0,0,0,0,0,0,2013,285,4340,734,20,0.45,0.25,0.15,0,0,1,1,52,13,3,0
2,71427.0,2,0,26,212,123,177,15,64,23,2,4,0,0,0,0,0,0,0,2014,109,4164,614,20,0.4,0.4,0.1,1,0,2,1,47,12,0,0
2,71022.0,0,1,30,909,12,278,0,12,242,2,8,1,0,0,0,0,0,0,2014,138,4193,1453,21,0.23809523809523808,0.5238095238095238,0.14285714285714285,0,0,1,1,47,13,3,1
3,90247.0,0,0,27,1184,32,352,21,16,16,4,1,0,1,1,1,0,0,1,2014,61,4116,1621,15,0.2,0.4666666666666667,0.06666666666666667,0,1,0,0,37,4,1,3
3,41335.0,1,0,24,112,19,21,16,14,5,1,7,0,0,0,0,0,0,0,2013,185,4240,187,12,0.3333333333333333,0.3333333333333333,0.25,0,1,1,1,57,11,0,0
2,71952.0,1,0,93,656,80,455,52,107,93,4,4,1,0,1,0,0,0,0,2013,535,4590,1443,22,0.36363636363636365,0.36363636363636365,0.09090909090909091,1,0,1,1,39,12,3,2
4,35682.0,1,0,34,23,0,8,6,2,18,1,2,0,0,0,0,0,0,0,2014,2,4057,57,6,0.16666666666666666,0.5,0.16666666666666666,0,1,1,1,55,3,0,0
2,43185.0,0,1,88,537,6,42,16,6,30,3,8,0,0,0,0,0,0,0,2013,445,4500,637,20,0.45,0.3,0.1,0,0,1,1,74,17,3,0
4,66375.0,0,1,96,712,0,45,0,0,191,4,7,1,0,0,0,0,0,0,2013,220,4275,948,14,0.14285714285714285,0.35714285714285715,0.21428571428571427,1,1,1,1,77,9,3,1
3,35178.0,1,0,10,23,1,13,2,2,18,1,7,1,0,0,0,0,0,1,2013,535,4590,59,5,0.2,0.4,0.2,1,1,1,1,54,8,2,1
2,25252.0,1,0,26,1,3,4,2,2,6,0,8,0,0,0,0,0,0,0,2013,352,4407,18,4,0.25,0.5,0.25,1,0,1,1,39,9,2,0
3,55250.0,0,1,49,664,58,83,32,0,66,5,5,0,0,0,0,0,0,0,2012,616,4671,903,26,0.2692307692307692,0.38461538461538464,0.15384615384615385,0,1,1,1,60,12,3,0
2,33249.0,1,0,11,6,10,21,19,14,42,1,6,0,0,0,0,0,0,0,2013,494,4549,112,8,0.25,0.375,0.25,0,0,1,1,50,8,2,0
2,58398.0,0,0,44,299,5,201,21,21,49,4,4,0,0,0,0,0,0,0,2013,411,4466,596,20,0.25,0.4,0.15,1,0,0,0,72,9,1,0
2,50272.0,1,0,75,99,13,66,43,8,4,1,7,0,0,0,0,0,0,0,2013,326,4381,233,13,0.3076923076923077,0.38461538461538464,0.23076923076923078,1,0,1,1,43,11,2,0
4,76618.0,0,0,64,749,40,294,121,160,147,2,1,0,0,0,0,0,0,0,2012,569,4624,1511,11,0.2727272727272727,0.45454545454545453,0.09090909090909091,1,1,0,0,50,4,1,0
